position_id,ticker,lane,entry_date,baseline_close_date,baseline_pnl_pct,evidence_group,market_regime,quality_score,fill_degradation_pct,debit_pct_of_width,worst_leg_bid_ask_pct,priced_day_count,unpriced_day_count,stop_50_triggered,stop_50_date,stop_50_pnl_pct,stop_50_delta_pct,stop_50_classification,stop_50_quality,stop_60_triggered,stop_60_date,stop_60_pnl_pct,stop_60_delta_pct,stop_60_classification,stop_60_quality,stop_70_triggered,stop_70_date,stop_70_pnl_pct,stop_70_delta_pct,stop_70_classification,stop_70_quality,stop_80_triggered,stop_80_date,stop_80_pnl_pct,stop_80_delta_pct,stop_80_classification,stop_80_quality,stop_90_triggered,stop_90_date,stop_90_pnl_pct,stop_90_delta_pct,stop_90_classification,stop_90_quality
158,QQQ,short_term,2026-04-17,2026-04-20,-19.8339,historical_paper,bullish,51.7,6.3257,32.8211,4.7619,2,0,False,,-19.8339,0.0,no_stop_trigger,no_stop_trigger,False,,-19.8339,0.0,no_stop_trigger,no_stop_trigger,False,,-19.8339,0.0,no_stop_trigger,no_stop_trigger,False,,-19.8339,0.0,no_stop_trigger,no_stop_trigger,False,,-19.8339,0.0,no_stop_trigger,no_stop_trigger
166,QQQ,short_term,2026-04-20,2026-04-24,135.6592,historical_paper,bullish,51.2,6.4753,29.68,1.7699,5,0,False,,135.6592,0.0,no_stop_trigger,no_stop_trigger,False,,135.6592,0.0,no_stop_trigger,no_stop_trigger,False,,135.6592,0.0,no_stop_trigger,no_stop_trigger,False,,135.6592,0.0,no_stop_trigger,no_stop_trigger,False,,135.6592,0.0,no_stop_trigger,no_stop_trigger
172,QQQ,short_term,2026-04-21,2026-04-27,94.5611,historical_paper,bullish,52.3,6.6544,36.1825,2.2989,5,0,False,,94.5611,0.0,no_stop_trigger,no_stop_trigger,False,,94.5611,0.0,no_stop_trigger,no_stop_trigger,False,,94.5611,0.0,no_stop_trigger,no_stop_trigger,False,,94.5611,0.0,no_stop_trigger,no_stop_trigger,False,,94.5611,0.0,no_stop_trigger,no_stop_trigger
180,QQQ,short_term,2026-04-23,2026-04-27,36.6416,historical_paper,bullish,51.3,7.1429,37.3026,1.8868,3,0,False,,36.6416,0.0,no_stop_trigger,no_stop_trigger,False,,36.6416,0.0,no_stop_trigger,no_stop_trigger,False,,36.6416,0.0,no_stop_trigger,no_stop_trigger,False,,36.6416,0.0,no_stop_trigger,no_stop_trigger,False,,36.6416,0.0,no_stop_trigger,no_stop_trigger
189,QQQ,short_term,2026-04-27,2026-05-01,34.7443,historical_paper,bullish,51.8,6.7498,33.6262,2.5,3,2,False,,34.7443,0.0,no_stop_trigger,no_stop_trigger,False,,34.7443,0.0,no_stop_trigger,no_stop_trigger,False,,34.7443,0.0,no_stop_trigger,no_stop_trigger,False,,34.7443,0.0,no_stop_trigger,no_stop_trigger,False,,34.7443,0.0,no_stop_trigger,no_stop_trigger
193,QQQ,short_term,2026-04-28,2026-05-04,68.0877,historical_paper,bullish,52.3,7.6134,40.92,1.8349,5,0,False,,68.0877,0.0,no_stop_trigger,no_stop_trigger,False,,68.0877,0.0,no_stop_trigger,no_stop_trigger,False,,68.0877,0.0,no_stop_trigger,no_stop_trigger,False,,68.0877,0.0,no_stop_trigger,no_stop_trigger,False,,68.0877,0.0,no_stop_trigger,no_stop_trigger
199,QQQ,short_term,2026-04-30,2026-05-04,96.7066,historical_paper,neutral,51.0,6.9277,22.1875,5.1282,3,0,False,,96.7066,0.0,no_stop_trigger,no_stop_trigger,False,,96.7066,0.0,no_stop_trigger,no_stop_trigger,False,,96.7066,0.0,no_stop_trigger,no_stop_trigger,False,,96.7066,0.0,no_stop_trigger,no_stop_trigger,False,,96.7066,0.0,no_stop_trigger,no_stop_trigger
211,QQQ,short_term,2026-05-04,2026-05-08,167.2646,historical_paper,bullish,52.4,6.8504,32.1395,2.8571,5,0,False,,167.2646,0.0,no_stop_trigger,no_stop_trigger,False,,167.2646,0.0,no_stop_trigger,no_stop_trigger,False,,167.2646,0.0,no_stop_trigger,no_stop_trigger,False,,167.2646,0.0,no_stop_trigger,no_stop_trigger,False,,167.2646,0.0,no_stop_trigger,no_stop_trigger
223,QQQ,short_term,2026-05-06,2026-05-11,104.8725,historical_paper,bullish,53.9,7.0644,37.6,3.7383,4,0,False,,104.8725,0.0,no_stop_trigger,no_stop_trigger,False,,104.8725,0.0,no_stop_trigger,no_stop_trigger,False,,104.8725,0.0,no_stop_trigger,no_stop_trigger,False,,104.8725,0.0,no_stop_trigger,no_stop_trigger,False,,104.8725,0.0,no_stop_trigger,no_stop_trigger
229,QQQ,short_term,2026-05-07,2026-05-11,74.0565,historical_paper,bullish,53.7,7.56,38.5722,2.5105,3,0,False,,74.0565,0.0,no_stop_trigger,no_stop_trigger,False,,74.0565,0.0,no_stop_trigger,no_stop_trigger,False,,74.0565,0.0,no_stop_trigger,no_stop_trigger,False,,74.0565,0.0,no_stop_trigger,no_stop_trigger,False,,74.0565,0.0,no_stop_trigger,no_stop_trigger
244,QQQ,short_term,2026-05-11,2026-05-15,-60.8643,historical_paper,bullish,56.4,8.6657,41.15,1.4458,5,0,True,2026-05-15,-60.8643,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-60.8643,0.0,same_as_baseline,actionable_close_check_stop,False,,-60.8643,0.0,no_stop_trigger,no_stop_trigger,False,,-60.8643,0.0,no_stop_trigger,no_stop_trigger,False,,-60.8643,0.0,no_stop_trigger,no_stop_trigger
251,QQQ,short_term,2026-05-12,2026-05-15,-26.4962,historical_paper,bullish,63.7,8.2652,33.9344,1.5625,4,0,False,,-26.4962,0.0,no_stop_trigger,no_stop_trigger,False,,-26.4962,0.0,no_stop_trigger,no_stop_trigger,False,,-26.4962,0.0,no_stop_trigger,no_stop_trigger,False,,-26.4962,0.0,no_stop_trigger,no_stop_trigger,False,,-26.4962,0.0,no_stop_trigger,no_stop_trigger
257,QQQ,short_term,2026-05-13,2026-05-18,-55.4118,historical_paper,bullish,63.4,9.0613,33.4882,1.7493,4,0,True,2026-05-18,-55.4118,0.0,same_as_baseline,actionable_close_check_stop,False,,-55.4118,0.0,no_stop_trigger,no_stop_trigger,False,,-55.4118,0.0,no_stop_trigger,no_stop_trigger,False,,-55.4118,0.0,no_stop_trigger,no_stop_trigger,False,,-55.4118,0.0,no_stop_trigger,no_stop_trigger
266,QQQ,short_term,2026-05-15,2026-05-20,-13.2134,historical_paper,bullish,69.3,11.0549,42.46,1.3245,3,1,False,,-13.2134,0.0,no_stop_trigger,no_stop_trigger,False,,-13.2134,0.0,no_stop_trigger,no_stop_trigger,False,,-13.2134,0.0,no_stop_trigger,no_stop_trigger,False,,-13.2134,0.0,no_stop_trigger,no_stop_trigger,False,,-13.2134,0.0,no_stop_trigger,no_stop_trigger
245,TSLA,short_term,2026-05-12,2026-05-15,-91.9284,historical_paper,bullish,71.6,11.8113,29.63,3.0769,4,0,True,2026-05-15,-91.9284,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-91.9284,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-91.9284,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-91.9284,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-15,-91.9284,0.0,same_as_baseline,actionable_close_check_stop
258,TSLA,short_term,2026-05-14,2026-05-18,-98.3586,historical_paper,bullish,72.6,12.5097,29.14,2.7778,3,0,True,2026-05-15,-81.6715,16.6871,deep_loss_reduced,actionable_close_check_stop,True,2026-05-15,-81.6715,16.6871,deep_loss_reduced,actionable_close_check_stop,True,2026-05-15,-81.6715,16.6871,deep_loss_reduced,actionable_close_check_stop,True,2026-05-15,-81.6715,16.6871,deep_loss_reduced,actionable_close_check_stop,True,2026-05-18,-98.3586,0.0,same_as_baseline,actionable_close_check_stop
275,WMT,short_term,2026-05-20,2026-05-21,-99.4552,historical_paper,bearish,63.8,19.0461,36.19,5.7143,2,0,True,2026-05-21,-99.4552,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-21,-99.4552,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-21,-99.4552,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-21,-99.4552,0.0,same_as_baseline,actionable_close_check_stop,True,2026-05-21,-99.4552,0.0,same_as_baseline,actionable_close_check_stop
390,AAPL,swing,2026-05-08,2026-05-20,50.0302,historical_paper,bullish,76.6,8.7418,37.1625,5.7554,9,0,False,,50.0302,0.0,no_stop_trigger,no_stop_trigger,False,,50.0302,0.0,no_stop_trigger,no_stop_trigger,False,,50.0302,0.0,no_stop_trigger,no_stop_trigger,False,,50.0302,0.0,no_stop_trigger,no_stop_trigger,False,,50.0302,0.0,no_stop_trigger,no_stop_trigger
293,AMD,swing,2026-04-14,2026-04-22,164.2692,historical_paper,bullish,79.9,15.0157,32.5111,6.2284,7,0,False,,164.2692,0.0,no_stop_trigger,no_stop_trigger,False,,164.2692,0.0,no_stop_trigger,no_stop_trigger,False,,164.2692,0.0,no_stop_trigger,no_stop_trigger,False,,164.2692,0.0,no_stop_trigger,no_stop_trigger,False,,164.2692,0.0,no_stop_trigger,no_stop_trigger
307,AMD,swing,2026-04-16,2026-04-28,190.69,historical_paper,bullish,80.1,14.0152,30.1,8.547,7,2,False,,190.69,0.0,no_stop_trigger,no_stop_trigger,False,,190.69,0.0,no_stop_trigger,no_stop_trigger,False,,190.69,0.0,no_stop_trigger,no_stop_trigger,False,,190.69,0.0,no_stop_trigger,no_stop_trigger,False,,190.69,0.0,no_stop_trigger,no_stop_trigger
313,AMD,swing,2026-04-17,2026-04-24,219.2796,historical_paper,bullish,79.6,12.2675,26.5564,5.1724,6,0,False,,219.2796,0.0,no_stop_trigger,no_stop_trigger,False,,219.2796,0.0,no_stop_trigger,no_stop_trigger,False,,219.2796,0.0,no_stop_trigger,no_stop_trigger,False,,219.2796,0.0,no_stop_trigger,no_stop_trigger,False,,219.2796,0.0,no_stop_trigger,no_stop_trigger
320,AMD,swing,2026-04-20,2026-04-24,149.4997,historical_paper,bullish,79.8,16.7766,28.9818,7.0588,5,0,False,,149.4997,0.0,no_stop_trigger,no_stop_trigger,False,,149.4997,0.0,no_stop_trigger,no_stop_trigger,False,,149.4997,0.0,no_stop_trigger,no_stop_trigger,False,,149.4997,0.0,no_stop_trigger,no_stop_trigger,False,,149.4997,0.0,no_stop_trigger,no_stop_trigger
326,AMD,swing,2026-04-21,2026-04-30,100.4305,historical_paper,bullish,80.1,18.3511,40.4545,6.2016,7,1,False,,100.4305,0.0,no_stop_trigger,no_stop_trigger,False,,100.4305,0.0,no_stop_trigger,no_stop_trigger,False,,100.4305,0.0,no_stop_trigger,no_stop_trigger,False,,100.4305,0.0,no_stop_trigger,no_stop_trigger,False,,100.4305,0.0,no_stop_trigger,no_stop_trigger
331,AMD,swing,2026-04-22,2026-05-01,136.9952,historical_paper,bullish,80.2,16.8471,33.3545,5.7143,8,0,False,,136.9952,0.0,no_stop_trigger,no_stop_trigger,False,,136.9952,0.0,no_stop_trigger,no_stop_trigger,False,,136.9952,0.0,no_stop_trigger,no_stop_trigger,False,,136.9952,0.0,no_stop_trigger,no_stop_trigger,False,,136.9952,0.0,no_stop_trigger,no_stop_trigger
335,AMD,swing,2026-04-23,2026-05-01,79.1314,historical_paper,bullish,79.4,17.8704,42.4333,5.1282,7,0,False,,79.1314,0.0,no_stop_trigger,no_stop_trigger,False,,79.1314,0.0,no_stop_trigger,no_stop_trigger,False,,79.1314,0.0,no_stop_trigger,no_stop_trigger,False,,79.1314,0.0,no_stop_trigger,no_stop_trigger,False,,79.1314,0.0,no_stop_trigger,no_stop_trigger
376,AMD,swing,2026-05-06,2026-05-15,-13.4242,historical_paper,bullish,71.7,18.7179,37.6187,8.7855,8,0,False,,-13.4242,0.0,no_stop_trigger,no_stop_trigger,False,,-13.4242,0.0,no_stop_trigger,no_stop_trigger,False,,-13.4242,0.0,no_stop_trigger,no_stop_trigger,False,,-13.4242,0.0,no_stop_trigger,no_stop_trigger,False,,-13.4242,0.0,no_stop_trigger,no_stop_trigger
299,AMZN,swing,2026-04-15,2026-04-24,51.2104,historical_paper,bullish,70.7,14.4622,35.9125,6.3492,8,0,False,,51.2104,0.0,no_stop_trigger,no_stop_trigger,False,,51.2104,0.0,no_stop_trigger,no_stop_trigger,False,,51.2104,0.0,no_stop_trigger,no_stop_trigger,False,,51.2104,0.0,no_stop_trigger,no_stop_trigger,False,,51.2104,0.0,no_stop_trigger,no_stop_trigger
306,AMZN,swing,2026-04-16,2026-04-28,37.7286,historical_paper,bullish,70.6,13.5077,33.0875,6.9217,9,0,False,,37.7286,0.0,no_stop_trigger,no_stop_trigger,False,,37.7286,0.0,no_stop_trigger,no_stop_trigger,False,,37.7286,0.0,no_stop_trigger,no_stop_trigger,False,,37.7286,0.0,no_stop_trigger,no_stop_trigger,False,,37.7286,0.0,no_stop_trigger,no_stop_trigger
312,AMZN,swing,2026-04-17,2026-04-29,20.546,historical_paper,bullish,72.9,11.0665,33.742,5.3232,9,0,False,,20.546,0.0,no_stop_trigger,no_stop_trigger,False,,20.546,0.0,no_stop_trigger,no_stop_trigger,False,,20.546,0.0,no_stop_trigger,no_stop_trigger,False,,20.546,0.0,no_stop_trigger,no_stop_trigger,False,,20.546,0.0,no_stop_trigger,no_stop_trigger
319,AMZN,swing,2026-04-20,2026-04-30,75.3005,historical_paper,bullish,72.9,14.5066,34.81,5.4795,9,0,False,,75.3005,0.0,no_stop_trigger,no_stop_trigger,False,,75.3005,0.0,no_stop_trigger,no_stop_trigger,False,,75.3005,0.0,no_stop_trigger,no_stop_trigger,False,,75.3005,0.0,no_stop_trigger,no_stop_trigger,False,,75.3005,0.0,no_stop_trigger,no_stop_trigger
343,NVDA,swing,2026-04-27,2026-05-11,13.9851,historical_paper,bullish,79.4,11.6842,39.7875,2.8571,11,0,True,2026-05-01,-57.6627,-71.6478,winner_flipped_to_loss,actionable_close_check_stop,True,2026-05-04,-61.1699,-75.155,winner_flipped_to_loss,actionable_close_check_stop,False,,13.9851,0.0,no_stop_trigger,no_stop_trigger,False,,13.9851,0.0,no_stop_trigger,no_stop_trigger,False,,13.9851,0.0,no_stop_trigger,no_stop_trigger
348,NVDA,swing,2026-04-28,2026-05-11,1.3815,historical_paper,bullish,77.2,12.2257,44.75,2.2222,10,0,True,2026-04-30,-54.8797,-56.2612,winner_flipped_to_loss,actionable_close_check_stop,True,2026-05-01,-62.344,-63.7255,winner_flipped_to_loss,actionable_close_check_stop,True,2026-05-05,-71.1453,-72.5268,winner_flipped_to_loss,actionable_close_check_stop,False,,1.3815,0.0,no_stop_trigger,no_stop_trigger,False,,1.3815,0.0,no_stop_trigger,no_stop_trigger
391,NVDA,swing,2026-05-08,2026-05-20,7.5202,historical_paper,bullish,68.2,11.8947,39.8625,2.7397,9,0,False,,7.5202,0.0,no_stop_trigger,no_stop_trigger,False,,7.5202,0.0,no_stop_trigger,no_stop_trigger,False,,7.5202,0.0,no_stop_trigger,no_stop_trigger,False,,7.5202,0.0,no_stop_trigger,no_stop_trigger,False,,7.5202,0.0,no_stop_trigger,no_stop_trigger
396,NVDA,swing,2026-05-11,2026-05-21,-21.5156,historical_paper,bullish,71.2,12.5914,42.3625,2.2472,9,0,False,,-21.5156,0.0,no_stop_trigger,no_stop_trigger,False,,-21.5156,0.0,no_stop_trigger,no_stop_trigger,False,,-21.5156,0.0,no_stop_trigger,no_stop_trigger,False,,-21.5156,0.0,no_stop_trigger,no_stop_trigger,False,,-21.5156,0.0,no_stop_trigger,no_stop_trigger
304,QQQ,swing,2026-04-15,2026-04-23,78.427,historical_paper,bullish,64.4,7.6942,38.5826,3.096,7,0,False,,78.427,0.0,no_stop_trigger,no_stop_trigger,False,,78.427,0.0,no_stop_trigger,no_stop_trigger,False,,78.427,0.0,no_stop_trigger,no_stop_trigger,False,,78.427,0.0,no_stop_trigger,no_stop_trigger,False,,78.427,0.0,no_stop_trigger,no_stop_trigger
310,QQQ,swing,2026-04-16,2026-04-24,96.5937,historical_paper,bullish,64.2,7.9075,33.9674,4.2857,7,0,False,,96.5937,0.0,no_stop_trigger,no_stop_trigger,False,,96.5937,0.0,no_stop_trigger,no_stop_trigger,False,,96.5937,0.0,no_stop_trigger,no_stop_trigger,False,,96.5937,0.0,no_stop_trigger,no_stop_trigger,False,,96.5937,0.0,no_stop_trigger,no_stop_trigger
315,QQQ,swing,2026-04-17,2026-04-27,51.1628,historical_paper,bullish,64.7,7.7579,40.6435,2.0619,7,0,False,,51.1628,0.0,no_stop_trigger,no_stop_trigger,False,,51.1628,0.0,no_stop_trigger,no_stop_trigger,False,,51.1628,0.0,no_stop_trigger,no_stop_trigger,False,,51.1628,0.0,no_stop_trigger,no_stop_trigger,False,,51.1628,0.0,no_stop_trigger,no_stop_trigger
323,QQQ,swing,2026-04-20,2026-04-30,68.602,historical_paper,bullish,64.2,8.8903,39.0273,1.105,9,0,False,,68.602,0.0,no_stop_trigger,no_stop_trigger,False,,68.602,0.0,no_stop_trigger,no_stop_trigger,False,,68.602,0.0,no_stop_trigger,no_stop_trigger,False,,68.602,0.0,no_stop_trigger,no_stop_trigger,False,,68.602,0.0,no_stop_trigger,no_stop_trigger
329,QQQ,swing,2026-04-21,2026-04-30,53.3263,historical_paper,bullish,65.3,9.1792,42.9273,1.2862,8,0,False,,53.3263,0.0,no_stop_trigger,no_stop_trigger,False,,53.3263,0.0,no_stop_trigger,no_stop_trigger,False,,53.3263,0.0,no_stop_trigger,no_stop_trigger,False,,53.3263,0.0,no_stop_trigger,no_stop_trigger,False,,53.3263,0.0,no_stop_trigger,no_stop_trigger
337,QQQ,swing,2026-04-23,2026-05-01,42.4119,historical_paper,bullish,64.4,9.3871,44.6184,1.0017,7,0,False,,42.4119,0.0,no_stop_trigger,no_stop_trigger,False,,42.4119,0.0,no_stop_trigger,no_stop_trigger,False,,42.4119,0.0,no_stop_trigger,no_stop_trigger,False,,42.4119,0.0,no_stop_trigger,no_stop_trigger,False,,42.4119,0.0,no_stop_trigger,no_stop_trigger
368,QQQ,swing,2026-05-04,2026-05-19,76.2152,historical_paper,bullish,65.5,9.2459,42.8045,1.6367,6,6,False,,76.2152,0.0,no_stop_trigger,no_stop_trigger,False,,76.2152,0.0,no_stop_trigger,no_stop_trigger,False,,76.2152,0.0,no_stop_trigger,no_stop_trigger,False,,76.2152,0.0,no_stop_trigger,no_stop_trigger,False,,76.2152,0.0,no_stop_trigger,no_stop_trigger
386,QQQ,swing,2026-05-07,2026-05-15,17.3359,historical_paper,bullish,66.8,10.111,44.8833,1.0336,7,0,False,,17.3359,0.0,no_stop_trigger,no_stop_trigger,False,,17.3359,0.0,no_stop_trigger,no_stop_trigger,False,,17.3359,0.0,no_stop_trigger,no_stop_trigger,False,,17.3359,0.0,no_stop_trigger,no_stop_trigger,False,,17.3359,0.0,no_stop_trigger,no_stop_trigger
408,QQQ,swing,2026-05-12,2026-05-20,-6.6905,historical_paper,bullish,76.8,10.2451,40.4875,1.1765,6,1,False,,-6.6905,0.0,no_stop_trigger,no_stop_trigger,False,,-6.6905,0.0,no_stop_trigger,no_stop_trigger,False,,-6.6905,0.0,no_stop_trigger,no_stop_trigger,False,,-6.6905,0.0,no_stop_trigger,no_stop_trigger,False,,-6.6905,0.0,no_stop_trigger,no_stop_trigger
414,QQQ,swing,2026-05-13,2026-05-22,7.1785,historical_paper,bullish,76.5,10.2206,38.6023,1.1204,5,3,False,,7.1785,0.0,no_stop_trigger,no_stop_trigger,False,,7.1785,0.0,no_stop_trigger,no_stop_trigger,False,,7.1785,0.0,no_stop_trigger,no_stop_trigger,False,,7.1785,0.0,no_stop_trigger,no_stop_trigger,False,,7.1785,0.0,no_stop_trigger,no_stop_trigger
295,SPY,swing,2026-04-14,2026-04-23,68.0498,historical_paper,bullish,64.9,6.9321,41.5091,0.692,8,0,False,,68.0498,0.0,no_stop_trigger,no_stop_trigger,False,,68.0498,0.0,no_stop_trigger,no_stop_trigger,False,,68.0498,0.0,no_stop_trigger,no_stop_trigger,False,,68.0498,0.0,no_stop_trigger,no_stop_trigger,False,,68.0498,0.0,no_stop_trigger,no_stop_trigger
301,SPY,swing,2026-04-15,2026-04-23,75.0327,historical_paper,bullish,64.7,6.4044,31.4587,3.0769,7,0,False,,75.0327,0.0,no_stop_trigger,no_stop_trigger,False,,75.0327,0.0,no_stop_trigger,no_stop_trigger,False,,75.0327,0.0,no_stop_trigger,no_stop_trigger,False,,75.0327,0.0,no_stop_trigger,no_stop_trigger,False,,75.0327,0.0,no_stop_trigger,no_stop_trigger
308,SPY,swing,2026-04-16,2026-04-24,75.4752,historical_paper,bullish,64.7,6.4658,31.1065,2.9412,7,0,False,,75.4752,0.0,no_stop_trigger,no_stop_trigger,False,,75.4752,0.0,no_stop_trigger,no_stop_trigger,False,,75.4752,0.0,no_stop_trigger,no_stop_trigger,False,,75.4752,0.0,no_stop_trigger,no_stop_trigger,False,,75.4752,0.0,no_stop_trigger,no_stop_trigger
314,SPY,swing,2026-04-17,2026-04-27,11.8076,historical_paper,bullish,64.7,6.8784,39.7636,2.5316,7,0,False,,11.8076,0.0,no_stop_trigger,no_stop_trigger,False,,11.8076,0.0,no_stop_trigger,no_stop_trigger,False,,11.8076,0.0,no_stop_trigger,no_stop_trigger,False,,11.8076,0.0,no_stop_trigger,no_stop_trigger,False,,11.8076,0.0,no_stop_trigger,no_stop_trigger
322,SPY,swing,2026-04-20,2026-04-30,24.8281,historical_paper,bullish,64.2,7.5819,39.5364,1.7291,9,0,False,,24.8281,0.0,no_stop_trigger,no_stop_trigger,False,,24.8281,0.0,no_stop_trigger,no_stop_trigger,False,,24.8281,0.0,no_stop_trigger,no_stop_trigger,False,,24.8281,0.0,no_stop_trigger,no_stop_trigger,False,,24.8281,0.0,no_stop_trigger,no_stop_trigger
364,SPY,swing,2026-05-01,2026-05-11,83.5613,historical_paper,bullish,65.3,6.9887,37.0739,1.9733,6,1,False,,83.5613,0.0,no_stop_trigger,no_stop_trigger,False,,83.5613,0.0,no_stop_trigger,no_stop_trigger,False,,83.5613,0.0,no_stop_trigger,no_stop_trigger,False,,83.5613,0.0,no_stop_trigger,no_stop_trigger,False,,83.5613,0.0,no_stop_trigger,no_stop_trigger
370,SPY,swing,2026-05-04,2026-05-14,119.2529,historical_paper,bullish,65.7,6.6563,37.3065,1.8519,9,0,False,,119.2529,0.0,no_stop_trigger,no_stop_trigger,False,,119.2529,0.0,no_stop_trigger,no_stop_trigger,False,,119.2529,0.0,no_stop_trigger,no_stop_trigger,False,,119.2529,0.0,no_stop_trigger,no_stop_trigger,False,,119.2529,0.0,no_stop_trigger,no_stop_trigger
375,SPY,swing,2026-05-05,2026-05-14,99.0033,historical_paper,neutral,66.3,6.703,40.0136,1.8182,8,0,False,,99.0033,0.0,no_stop_trigger,no_stop_trigger,False,,99.0033,0.0,no_stop_trigger,no_stop_trigger,False,,99.0033,0.0,no_stop_trigger,no_stop_trigger,False,,99.0033,0.0,no_stop_trigger,no_stop_trigger,False,,99.0033,0.0,no_stop_trigger,no_stop_trigger
381,SPY,swing,2026-05-06,2026-05-14,100.683,historical_paper,bullish,66.3,6.7229,37.94,2.1739,7,0,False,,100.683,0.0,no_stop_trigger,no_stop_trigger,False,,100.683,0.0,no_stop_trigger,no_stop_trigger,False,,100.683,0.0,no_stop_trigger,no_stop_trigger,False,,100.683,0.0,no_stop_trigger,no_stop_trigger,False,,100.683,0.0,no_stop_trigger,no_stop_trigger
388,SPY,swing,2026-05-07,2026-05-15,-1.5817,historical_paper,bullish,66.0,6.5944,32.0478,2.3529,6,1,False,,-1.5817,0.0,no_stop_trigger,no_stop_trigger,False,,-1.5817,0.0,no_stop_trigger,no_stop_trigger,False,,-1.5817,0.0,no_stop_trigger,no_stop_trigger,False,,-1.5817,0.0,no_stop_trigger,no_stop_trigger,False,,-1.5817,0.0,no_stop_trigger,no_stop_trigger
395,SPY,swing,2026-05-08,2026-05-18,-22.827,historical_paper,bullish,65.8,7.5948,41.7528,1.2821,7,0,False,,-22.827,0.0,no_stop_trigger,no_stop_trigger,False,,-22.827,0.0,no_stop_trigger,no_stop_trigger,False,,-22.827,0.0,no_stop_trigger,no_stop_trigger,False,,-22.827,0.0,no_stop_trigger,no_stop_trigger,False,,-22.827,0.0,no_stop_trigger,no_stop_trigger
400,SPY,swing,2026-05-11,2026-05-21,-16.8601,historical_paper,bullish,69.2,7.9473,42.9476,0.905,8,1,False,,-16.8601,0.0,no_stop_trigger,no_stop_trigger,False,,-16.8601,0.0,no_stop_trigger,no_stop_trigger,False,,-16.8601,0.0,no_stop_trigger,no_stop_trigger,False,,-16.8601,0.0,no_stop_trigger,no_stop_trigger,False,,-16.8601,0.0,no_stop_trigger,no_stop_trigger
406,SPY,swing,2026-05-12,2026-05-21,-2.5149,historical_paper,bullish,73.6,7.2245,36.6095,1.5504,7,1,False,,-2.5149,0.0,no_stop_trigger,no_stop_trigger,False,,-2.5149,0.0,no_stop_trigger,no_stop_trigger,False,,-2.5149,0.0,no_stop_trigger,no_stop_trigger,False,,-2.5149,0.0,no_stop_trigger,no_stop_trigger,False,,-2.5149,0.0,no_stop_trigger,no_stop_trigger
413,SPY,swing,2026-05-13,2026-05-22,8.849,historical_paper,bullish,74.2,7.4462,37.445,1.4286,7,1,False,,8.849,0.0,no_stop_trigger,no_stop_trigger,False,,8.849,0.0,no_stop_trigger,no_stop_trigger,False,,8.849,0.0,no_stop_trigger,no_stop_trigger,False,,8.849,0.0,no_stop_trigger,no_stop_trigger,False,,8.849,0.0,no_stop_trigger,no_stop_trigger
402,TSLA,swing,2026-05-12,2026-05-22,-81.4149,historical_paper,bullish,83.6,11.2172,29.125,1.9048,5,4,True,2026-05-15,-58.6331,22.7818,deep_loss_reduced,actionable_close_check_stop,True,2026-05-22,-81.4149,0.0,same_as_baseline,unpriced_before_stop,True,2026-05-22,-81.4149,0.0,same_as_baseline,unpriced_before_stop,True,2026-05-22,-81.4149,0.0,same_as_baseline,unpriced_before_stop,False,,-81.4149,0.0,no_stop_trigger,no_stop_trigger
